survey_id,date,site,zone,plot,tree_number,tree_code,trunk_number,genus,spp,dbh_mm,health,alive,old_tag,standing,notes
April_2025,4/29/2025,BRNV,R,R3,694,R3_694_Pin,1,Pin,tae,524,8,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,695,R3_695_Ace,1,Ace,rub,134,6,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,696,R3_696_Liq,1,Liq,sty,206,5,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,697,R3_697_Ace,1,Ace,rub,122,9,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,698,R3_698_Ace,1,Ace,rub,192,9,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,698,R3_698_Ace,2,Ace,rub,90,1,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,699,R3_699_Ile,1,Ile,opa,149,10,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,670,R3_670_Ile,1,Ile,opa,69,9,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,699,R3_699_Ile,2,Ile,opa,21,7,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R4,5201,R4_5201_Ile,1,Ile,opa,129,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5202,R4_5202_Jun,1,Jun,vir,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5203,R4_5203_Nys,1,Nys,syl,145,5,TRUE,,1,change to Liq.sty.
April_2025,4/29/2025,BRNV,R,R4,5204,R4_5204_Pin,1,Pin,tae,499,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5205,R4_5205_Pin,1,Pin,tae,527,7,TRUE,,1,"2nd dead stem, left untagged"
April_2025,4/29/2025,BRNV,R,R4,5206,R4_5206_Pin,1,Pin,tae,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5207,R4_5207_Pin,1,Pin,tae,527,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5208,R4_5208_Nys,1,Nys,syl,128,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5210,R4_5210_Ile,1,Ile,opa,113,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5211,R4_5211_Uni,1,Uni,spp,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5213,R4_5213_Ile,1,Ile,opa,93,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5213,R4_5213_Ile,2,Ile,opa,69,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5214,R4_5214_Que,1,Que,mic,361,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5215,R4_5215_Nys,1,Nys,syl,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5216,R4_5216_Ile,1,Ile,opa,91,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5217,R4_5217_Ile,1,Ile,opa,100,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5217,R4_5217_Ile,2,Ile,opa,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5218,R4_5218_Nys,1,Nys,syl,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5219,R4_5219_Pin,1,Pin,tae,451,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5220,R4_5220_Ace,1,Ace,rub,150,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5220,R4_5220_Ace,2,Ace,rub,126,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5222,R4_5222_Ile,1,Ile,opa,61,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5222,R4_5222_Ile,2,Ile,opa,56,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5223,R4_5223_Liq,1,Liq,sty,279,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5224,R4_5224_Ile,1,Ile,opa,125,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5224,R4_5224_Ile,2,Ile,opa,61,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5225,R4_5225_Ace,1,Ace,rub,211,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5226,R4_5226_Ile,1,Ile,opa,122,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5227,R4_5227_Ace,1,Ace,rub,104,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5227,R4_5227_Ace,2,Ace,rub,89,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5228,R4_5228_Pin,1,Pin,tae,335,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5229,R4_5229_Ile,1,Ile,opa,173,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5230,R4_5230_Ace,1,Ace,rub,237,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5231,R4_5231_Ile,1,Ile,opa,93,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5232,R4_5232_Pin,1,Pin,tae,520,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5233,R4_5233_Pin,1,Pin,tae,407,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5234,R4_5234_Pin,1,Pin,tae,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5235,R4_5235_Ile,1,Ile,opa,65,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5236,R4_5236_Nys,1,Nys,syl,94,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5237,R4_5237_Pin,1,Pin,tae,384,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5163,R4_5163_Ace,1,Ace,rub,317,9,TRUE,,1,tag should be 5163
April_2025,4/29/2025,BRNV,R,R4,5239,R4_5239_Ace,1,Ace,rub,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5240,R4_5240_Pin,1,Pin,tae,624,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5241,R4_5241_Nys,1,Nys,syl,69,4,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5242,R4_5242_Ile,1,Ile,opa,73,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5243,R4_5243_Ace,1,Ace,rub,137,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5243,R4_5243_Ace,2,Ace,rub,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5244,R4_5244_Liq,1,Liq,sty,81,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5246,R4_5246_Nys,1,Nys,syl,43,1,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5247,R4_5247_Nys,1,Nys,syl,88,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5247,R4_5247_Nys,2,Nys,syl,43,3,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5248,R4_5248_Liq,1,Liq,sty,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5249,R4_5249_Ile,1,Ile,opa,135,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5250,R4_5250_Nys,1,Nys,syl,44,3,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5251,R4_5251_Nys,1,Nys,syl,41,2,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5252,R4_5252_Liq,1,Liq,sty,85,4,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5253,R4_5253_Nys,1,Nys,sty,34,4,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5254,R4_5254_Pin,1,Pin,tae,430,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5255,R4_5255_Ile,1,Ile,opa,74,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5258,R4_5258_Ace,1,Ace,rub,118,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5259,R4_5259_Nys,1,Nys,syl,93,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5260,R4_5260_Nys,1,Nys,syl,48,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5261,R4_5261_Liq,1,Liq,sty,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5262,R4_5262_Vac,1,Vac,spp,33,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5262,R4_5262_Vac,2,Vac,spp,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5263,R4_5263_Vac,1,Vac,spp,22,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5264,R4_5264_Vac,1,Vac,spp,28,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5299,R4_5299_Nys,1,Nys,syl,91,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5205,R4_5205_Pin,2,Pin,tae,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R4,5209,R4_5209_Liq,1,Liq,sty,206,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5212,R4_5212_Nys,1,Nys,syl,157,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5221,R4_5221_Ile,1,Ile,opa,73,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5222,R4_5222_Ile,3,Ile,opa,36,4,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,5306,R4_5306_Ile,1,Ile,opa,135,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,485,R4_485_Pin,1,Pin,tae,594,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R4,735,R4_735_Ile,1,Ile,opa,21,3,TRUE,,1,new to census
April_2025,4/29/2025,BRNV,M,M2,501,M2_501_Pin,1,Pin,tae,343,2,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,901,M2_901_Uni,1,Uni,spp,160,5,TRUE,,1,girdle junvir
April_2025,4/29/2025,BRNV,M,M2,2408,M2_2408_Pin,1,Pin,tae,299,0,FALSE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2409,M2_2409_Nys,1,Nys,syl,190,4,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2410,M2_2410_Uni,1,Uni,spp,51,0,FALSE,,1,girdle junvir
April_2025,4/29/2025,BRNV,M,M2,2411,M2_2411_Pin,1,Pin,tae,320,2,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2412,M2_2412_Nys,1,Nys,syl,70,5,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2413,M2_2413_Uni,1,Uni,spp,50,0,FALSE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2414,M2_2414_Nys,1,Nys,syl,230,6,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2415,M2_2415_Pin,1,Pin,tae,255,2,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2416,M2_2416_Pin,1,Pin,tae,341,3,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2417,M2_2417_Uni,1,Uni,spp,199,0,FALSE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2418,M2_2418_Uni,1,Uni,spp,70,0,FALSE,,1,girdle junvir
April_2025,4/29/2025,BRNV,M,M2,2419,M2_2419_Uni,1,Uni,spp,149,0,FALSE,,1,girdle junvir
April_2025,4/29/2025,BRNV,M,M2,2420,M2_2420_Pin,1,Pin,tae,361,1,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2421,M2_2421_Nys,1,Nys,syl,196,5,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2421,M2_2421_Nys,2,Nys,syl,146,6,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2422,M2_2422_Nys,1,Nys,syl,,0,FALSE,,0,girdle confirmed fallen
April_2025,4/29/2025,BRNV,M,M2,2423,M2_2423_Pin,1,Pin,tae,436,4,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2424,M2_2424_Pin,1,Pin,tae,374,2,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2425,M2_2425_Nys,1,Nys,syl,223,7,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2425,M2_2425_Nys,2,Nys,syl,250,8,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2425,M2_2425_Nys,3,Nys,syl,172,7,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2426,M2_2426_Jun,1,Jun,vir,125,6,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2427,M2_2427_Pin,1,Pin,tae,341,5,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2428,M2_2428_Jun,1,Jun,vir,155,0,FALSE,,1,girdle UNID - confirmed fallen
April_2025,4/29/2025,BRNV,M,M2,2429,M2_2429_Jun,1,Jun,vir,,,FALSE,,1,girdle UNID
April_2025,4/29/2025,BRNV,M,M2,2430,M2_2430_Nys,1,Nys,syl,118,6,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2431,M2_2431_Pin,1,Pin,tae,368,2,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2432,M2_2432_Nys,1,Nys,syl,,3,TRUE,,1,girdle poison ivy
April_2025,4/29/2025,BRNV,M,M2,2433,M2_2433_Pin,1,Pin,tae,380,4,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2434,M2_2434_Pin,1,Pin,tae,308,4,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2435,M2_2435_Pin,1,Pin,tae,329,2,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2436,M2_2436_Jun,1,Jun,vir,85,1,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2437,M2_2437_Jun,1,Jun,vir,85,4,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2438,M2_2438_Pin,1,Pin,tae,396,3,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2439,M2_2439_Nys,1,Nys,syl,143,8,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2439,M2_2439_Nys,2,Nys,syl,126,8,TRUE,,1,girdle K
April_2025,4/29/2025,BRNV,M,M2,2440,M2_2440_Uni,1,Uni,spp,,,FALSE,,,girdle
April_2025,4/29/2025,BRNV,M,M2,2441,M2_2441_Pin,1,Pin,tae,365,3,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,2442,M2_2442_Pin,1,Pin,tae,306,3,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,5828,M2_5828_Nys,1,Nys,syl,153,5,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,5837,M2_5837_Pin,1,Pin,tae,339,3,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,5861,M2_5861_Nys,1,Nys,syl,85,2,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,5862,M2_5862_Pin,1,Pin,tae,468,4,TRUE,,1,girdle Junvir
April_2025,4/29/2025,BRNV,M,M2,5863,M2_5863_Uni,1,Uni,spp,121,7,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,492,M2_492_Mor,1,Mor,cer,54,4,TRUE,,,girdle didn't find last time 
April_2025,4/29/2025,BRNV,M,M2,5149,M2_5149_Mor,1,Mor,cer,55,5,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,M,M2,5148,M2_5148_Mor,1,Mor,cer,57,4,TRUE,,1,girdle 
April_2025,4/29/2025,BRNV,M,M4,2443,M4_2443_Jun,1,Jun,vir,106,7,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2444,M4_2444_Uni,1,Uni,spp,182,0,FALSE,,1,change to pine
April_2025,4/29/2025,BRNV,M,M4,2445,M4_2445_Pin,1,Pin,tae,290,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M4,2446,M4_2446_Nys,1,Nys,syl,185,8,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2447,M4_2447_Pin,1,Pin,tae,423,4,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2448,M4_2448_Jun,1,Jun,vir,97,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M4,2449,M4_2449_Nys,1,Nys,syl,175,7,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2450,M4_2450_Pin,1,Pin,tae,441,6,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2451,M4_2451_Pin,1,Pin,tae,394,5,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2452,M4_2452_Uni,1,Uni,spp,128,2,TRUE,,1,willow oak! photos
April_2025,4/29/2025,BRNV,M,M4,2453,M4_2453_Pin,1,Pin,tae,525,6,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2454,M4_2454_Pin,1,Pin,tae,494,5,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2455,M4_2455_Pin,1,Pin,tae,185,2,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2456,M4_2456_Pin,1,Pin,tae,79,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M4,2457,M4_2457_Pin,1,Pin,tae,253,3,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2458,M4_2458_Pin,1,Pin,tae,378,4,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2459,M4_2459_Nys,1,Nys,syl,237,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M4,2459,M4_2459_Nys,2,Nys,syl,80,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M4,2460,M4_2460_Pin,1,Pin,tae,318,6,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,2461,M4_2461_Pin,1,Pin,tae,330,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M4,2462,M4_2462_Nys,1,Nys,syl,157,7,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,490,M4_490_Mor,1,Mor,cer,50,8,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,489,M4_489_Mor,1,Mor,cer,50,7,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,469,M4_469_Mor,1,Mor,cer,51,5,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,446,M4_446_Mor,1,Mor,cer,98,7,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,446,M4_446_Mor,2,Mor,cer,74,7,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,5396,M4_5396_Mor,1,Mor,cer,55,2,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,5396,M4_5396_Mor,2,Mor,cer,56,2,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M4,5396,M4_5396_Mor,3,Mor,cer,55,2,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,548,H5_548_Pin,1,Pin,tae,390,8,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,549,H5_549_Pin,1,Pin,tae,448,8,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,550,H5_550_Pin,1,Pin,tae,339,5,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,551,H5_551_Ile,1,Ile,opa,33,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,552,H5_552_Pin,1,Pin,tae,392,3,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,553,H5_553_Pin,1,Pin,tae,310,2,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,554,H5_554_Nys,1,Nys,syl,111,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,555,H5_555_Pin,1,Pin,tae,389,0,FALSE,,1,scored dead - all needles brown  
April_2025,4/29/2025,BRNV,H,H5,556,H5_556_Pin,1,Pin,tae,190,5,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,557,H5_557_Nys,1,Nys,syl,95,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,558,H5_558_Pin,1,Pin,tae,393,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,560,H5_560_Pin,1,Pin,tae,378,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,561,H5_561_Pin,1,Pin,tae,152,0,FALSE,,1,new death
April_2025,4/29/2025,BRNV,H,H5,562,H5_562_Pin,1,Pin,tae,363,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,563,H5_563_Nys,1,Nys,syl,163,10,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,564,H5_564_Ile,1,Ile,opa,97,8,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,565,H5_565_Pin,1,Pin,tae,319,6,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,566,H5_566_Pin,1,Pin,tae,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H5,567,H5_567_Nys,1,Nys,syl,181,9,TRUE,,1,outside plot 
April_2025,4/29/2025,BRNV,H,H5,568,H5_568_Pin,1,Pin,tae,278,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,569,H5_569_Pin,1,Pin,tae,295,4,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,570,H5_570_Pin,1,Pin,tae,460,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,571,H5_571_Ile,1,Ile,opa,112,10,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,571,H5_571_Ile,2,Ile,opa,115,10,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,572,H5_572_Liq,1,Liq,sty,,,FALSE,,,couldn't find
April_2025,4/29/2025,BRNV,H,H5,573,H5_573_Pin,1,Pin,tae,365,8,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H5,907,H5_907_Pin,1,Pin,tae,,,FALSE,,,couldn't find
April_2025,4/29/2025,BRNV,H,H5,912,H5_912_Ace,1,Ace,rub,,0,FALSE,,0,broken
April_2025,4/29/2025,BRNV,H,H7,459,H7_459_Pin,1,Pin,tae,410,3,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,460,H7_460_Pin,1,Pin,tae,494,8,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,877,H7_877_Uni,1,Uni,spp,,0,FALSE,,1,girdle nyssa
April_2025,4/29/2025,BRNV,H,H7,878,H7_878_Pin,1,Pin,tae,,0,FALSE,,0,girdle fallen
April_2025,4/29/2025,BRNV,H,H7,879,H7_879_Nys,1,Nys,syl,230,9,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,880,H7_880_Nys,1,Nys,syl,125,5,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,881,H7_881_Pin,1,Pin,tae,331,5,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,882,H7_882_Jun,1,Jun,vir,31,0,FALSE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,883,H7_883_Que,1,Que,spp,65,5,TRUE,,1,girdle q. michauxii on seek + photo 
April_2025,4/29/2025,BRNV,H,H7,884,H7_884_Pin,1,Pin,tae,439,7,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,885,H7_885_Pin,1,Pin,tae,,0,FALSE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,886,H7_886_Pin,1,Pin,tae,178,9,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,887,H7_887_Pin,1,Pin,tae,340,6,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,888,H7_888_Uni,1,Uni,spp,,,FALSE,,,girdle couldn't find
April_2025,4/29/2025,BRNV,H,H7,889,H7_889_Nys,1,Nys,syl,92,6,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,890,H7_890_Nys,1,Nys,syl,,0,FALSE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,890,H7_890_Nys,2,Nys,syl,,0,FALSE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,891,H7_891_PIn,1,PIn,tae,481,7,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,892,H7_892_Pin,1,Pin,tae,397,6,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,893,H7_893_Pin,1,Pin,tae,364,4,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,894,H7_894_Uni,2,Uni,spp,,0,FALSE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,895,H7_895_Nys,1,Nys,syl,169,6,TRUE,,1,girdle alive!
April_2025,4/29/2025,BRNV,H,H7,896,H7_896_Pin,1,Pin,tae,338,3,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,897,H7_897_Uni,1,Uni,spp,,0,FALSE,,0,girdle fallen
April_2025,4/29/2025,BRNV,H,H7,898,H7_898_Pin,1,Pin,tae,379,6,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,902,H7_902_Nys,1,Nys,syl,81,6,TRUE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,903,H7_903_Uni,1,Uni,spp,,,FALSE,,,girdle couldn't find 
April_2025,4/29/2025,BRNV,H,H7,906,H7_906_Que,1,Que,bic,,0,FALSE,,1,girdle
April_2025,4/29/2025,BRNV,H,H7,917,H7_917_Uni,1,Uni,spp,100,7,TRUE,,1,girdle nyssa
April_2025,4/29/2025,BRNV,H,H7,999,H7_999_Jun,1,Jun,vir,51,0,FALSE,,1,girdle measured above girdle 
April_2025,4/29/2025,BRNV,H,H7,891,H7_891_Pin,2,Pin,tae,,0,FALSE,,1,girdle
April_2025,4/29/2025,BRNV,H,H1,91,H1_91_Uni,1,Uni,spp,,,FALSE,,,
April_2025,4/29/2025,BRNV,H,H1,96,H1_96_Pin,1,Pin,tae,92,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H1,97,H1_97_Uni,1,Uni,spp,,,FALSE,,,
April_2025,4/29/2025,BRNV,H,H1,98,H1_98_Uni,1,Uni,spp,,,FALSE,,,
April_2025,4/29/2025,BRNV,H,H1,105,H1_105_Uni,1,Uni,spp,,,FALSE,,,
April_2025,4/29/2025,BRNV,H,H1,106,H1_106_Uni,1,Uni,spp,,,FALSE,,,
April_2025,4/29/2025,BRNV,H,H1,107,H1_107_Uni,1,Uni,spp,,,FALSE,,,
April_2025,4/29/2025,BRNV,H,H1,197,H1_197_Uni,1,Uni,spp,62,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H1,198,H1_198_Uni,1,Uni,spp,43,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H1,199,H1_199_Nys,1,Nys,syl,83,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H1,200,H1_200_Uni,1,Uni,spp,57,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H1,209,H1_209_Pin,1,Pin,tae,303,1,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H1,211,H1_211_Pin,1,Pin,tae,429,5,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H1,212,H1_212_Nys,1,Nys,syl,107,1,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H1,213,H1_213_Nys,1,Nys,syl,171,2,TRUE,,,
April_2025,4/29/2025,BRNV,H,H1,214,H1_214_Pin,1,Pin,tae,385,5,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H1,215,H1_215_Nys,1,Nys,syl,100,5,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H1,216,H1_216_Pin,1,Pin,tae,444,6,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H1,217,H1_217_Pin,1,Pin,tae,234,0,FALSE,,1,
