survey_id,date,id,tree_code,site,zone,plot,genus,spp,tree_number,trunk_number,dbh_mm,health,alive,standing,old_tag,notes
May_2024,5/21/2024,Pin.tae.415.1,L5_415_Pin,BRNV,L,5,Pin,tae,415,1,320,4,1,1,,
May_2024,5/21/2024,Pin.tae.416.1,L5_416_Pin,BRNV,L,5,Pin,tae,416,1,139,0,0,1,,
May_2024,5/21/2024,Jun.vir.417.1,L5_417_Jun,BRNV,L,5,Jun,vir,417,1,110,0,0,1,,
May_2024,5/21/2024,Jul.vir.418.1,L5_418_Jul,BRNV,L,5,Jul,vir,418,1,144,0,0,1,,
May_2024,5/21/2024,Pin.tae.419.1,L5_419_Pin,BRNV,L,5,Pin,tae,419,1,310,0,0,1,,
May_2024,5/21/2024,Pin.tae.420.1,L5_420_Pin,BRNV,L,5,Pin,tae,420,1,349,0,0,1,,
May_2024,5/21/2024,Jun.vir.421.1,L5_421_Jun,BRNV,L,5,Jun,vir,421,1,94,9,1,1,,
May_2024,5/21/2024,Jun.vir.422.1,L5_422_Jun,BRNV,L,5,Jun,vir,422,1,,9,1,1,,
May_2024,5/21/2024,Pin.tae.423.1,L5_423_Pin,BRNV,L,5,Pin,tae,423,1,252,1,1,1,,
May_2024,5/21/2024,Pin.tae.424.1,L5_424_Pin,BRNV,L,5,Pin,tae,424,1,106,8,1,1,,
May_2024,5/21/2024,Pin.tae.425.1,L5_425_Pin,BRNV,L,5,Pin,tae,425,1,,0,0,1,,
May_2024,5/21/2024,Jun.vir.426.1,L5_426_Jun,BRNV,L,5,Jun,vir,426,1,223,0,0,1,,
May_2024,5/21/2024,Uni.spp.427.1,L5_427_Uni,BRNV,L,5,Uni,spp,427,1,60,0,0,1,,
May_2024,5/21/2024,Pin.tae.428.1,L5_428_Pin,BRNV,L,5,Pin,tae,428,1,161,8,1,1,,
May_2024,5/21/2024,Jun.vir.429.1,L5_429_Jun,BRNV,L,5,Jun,vir,429,1,125,6,1,1,,
May_2024,5/21/2024,Pin.tae.430.1,L5_430_Pin,BRNV,L,5,Pin,tae,430,1,292,0,0,1,,
May_2024,5/21/2024,Jun.vir.431.1,L5_431_Jun,BRNV,L,5,Jun,vir,431,1,116,6,1,1,,
May_2024,5/21/2024,Pin.tae.432.1,L5_432_Pin,BRNV,L,5,Pin,tae,432,1,210,3,1,1,,
May_2024,5/21/2024,Pin.tae.433.1,L5_433_Pin,BRNV,L,5,Pin,tae,433,1,couldn't find,,0,1,,
May_2024,5/21/2024,Jun.vir.434.1,L5_434_Jun,BRNV,L,5,Jun,vir,434,1,130,8,1,1,,
May_2024,5/21/2024,Pin.tae.435.1,L5_435_Pin,BRNV,L,5,Pin,tae,435,1,322,0,0,1,,
May_2024,5/21/2024,Pin.tae.436.1,L5_436_Pin,BRNV,L,5,Pin,tae,436,1,121,1,1,1,,
May_2024,5/21/2024,Pin.tae.437.1,L5_437_Pin,BRNV,L,5,Pin,tae,437,1,246,,0,1,,
May_2024,5/21/2024,Pin.tae.438.1,L5_438_Pin,BRNV,L,5,Pin,tae,438,1,463,6,1,1,,
May_2024,5/21/2024,Jun.vir.439.1,L5_439_Jun,BRNV,L,5,Jun,vir,439,1,121,5,1,1,,
May_2024,5/21/2024,Jun.vir.440.1,L5_440_Jun,BRNV,L,5,Jun,vir,440,1,256,9,1,1,,
May_2024,5/21/2024,Jun.vir.441.1,L5_441_Jun,BRNV,L,5,Jun,vir,441,1,179,6,1,1,,
May_2024,5/21/2024,Jun.vir.442.1,L5_442_Jun,BRNV,L,5,Jun,vir,442,1,136,6,1,1,,
May_2024,5/21/2024,Pin.tae.443.1,L5_443_Pin,BRNV,L,5,Pin,tae,443,1,confirmed fallen,,,1,,
May_2024,5/21/2024,Pin.tae.444.1,L5_444_Pin,BRNV,L,5,Pin,tae,444,1,150,0,0,1,,
May_2024,5/21/2024,Pin.tae.445.1,L5_445_Pin,BRNV,L,5,Pin,tae,445,1,155,0,0,1,,
May_2024,5/21/2024,Uni.spp.5045.1,L5_5045_Uni,BRNV,L,5,Uni,spp,5045,1,121,6,1,1,,
May_2024,5/21/2024,Uni.spp.5046.1,L5_5046_Uni,BRNV,L,5,Uni,spp,5046,1,,0,0,1,,
May_2024,5/21/2024,Jun.vir.5047.1,L5_5047_Jun,BRNV,L,5,Jun,vir,5047,1,159,8,1,1,,
May_2024,5/21/2024,Jun.vir.5048.1,L5_5048_Jun,BRNV,L,5,Jun,vir,5048,1,224,7,1,1,,
May_2024,5/21/2024,Jun.vir.5049.1,L5_5049_Jun,BRNV,L,5,Jun,vir,5049,1,115,8,1,1,,
May_2024,5/21/2024,Jun.vir.913.1,L5_913_Jun,BRNV,L,5,Jun,vir,913,1,227,7,1,1,,
May_2024,5/21/2024,Jun.vir.985.1,L5_985_Jun,BRNV,L,5,Jun,vir,985,1,,,,1,,
May_2024,5/21/2024,Pin.tae.986.1,L5_986_Pin,BRNV,L,5,Pin,tae,986,1,,,,1,,
May_2024,5/21/2024,Jun.vir.987.1,L5_987_Jun,BRNV,L,5,Jun,vir,987,1,30,0,0,1,,
May_2024,5/21/2024,Mor.cer.703.1,L5_703_Mor,BRNV,L,5,Mor,cer,703,1,52,7,1,1,,
May_2024,5/21/2024,Mor.cer.705.1,L5_705_Mor,BRNV,L,5,Mor,cer,705,1,80,8,1,1,,
May_2024,5/21/2024,Mor.cer.704.1,L5_704_Mor,BRNV,L,5,Mor,cer,704,1,90,0,0,1,,
May_2024,5/21/2024,Mor.cer.704.2,L5_704_Mor,BRNV,L,5,Mor,cer,704,2,80,0,0,1,,
May_2024,5/21/2024,Mor.cer.704.3,L5_704_Mor,BRNV,L,5,Mor,cer,704,3,60,5,1,1,,
May_2024,5/22/2024,Pin.tae.308.1,M7_308_Pin,BRNV,M,7,Pin,tae,308,1,,0,0,1,,Confirmed kill
May_2024,5/23/2024,Pin.tae.309.1,M7_309_Pin,BRNV,M,7,Pin,tae,309,1,,0,0,1,,Confirmed kill
May_2024,5/23/2024,Jun.vir.310.1,M7_310_Jun,BRNV,M,7,Jun,vir,310,1,,,0,,,poison ivy
May_2024,5/23/2024,Pin.tae.311.1,M7_311_Pin,BRNV,M,7,Pin,tae,311,1,441,4,1,1,,
May_2024,5/23/2024,Jun .vir.312.1,M7_312_Jun ,BRNV,M,7,Jun ,vir,312,1,235,6,1,1,,
May_2024,5/23/2024,Pin.tae.313.1,M7_313_Pin,BRNV,M,7,Pin,tae,313,1,336,3,1,1,,
May_2024,5/23/2024,Pin.tae.314.1,M7_314_Pin,BRNV,M,7,Pin,tae,314,1,497,4,1,1,,
May_2024,5/23/2024,Jun.vir.315.1,M7_315_Jun,BRNV,M,7,Jun,vir,315,1,,,,1,,poison ivy and hornet nest 
May_2024,5/23/2024,Jun.vir.316.1,M7_316_Jun,BRNV,M,7,Jun,vir,316,1,,,,1,,poison ivy and hornet nest 
May_2024,5/23/2024,Pin.tae.317.1,M7_317_Pin,BRNV,M,7,Pin,tae,317,1,191,5,1,1,,
May_2024,5/23/2024,Nys.syl.318.1,M7_318_Nys,BRNV,M,7,Nys,syl,318,1,96,2,1,1,,
May_2024,5/23/2024,Jun.vir.319.1,M7_319_Jun,BRNV,M,7,Jun,vir,319,1,109,0,0,1,,
May_2024,5/23/2024,Jun.vir.320.1,M7_320_Jun,BRNV,M,7,Jun,vir,320,1,,,,,,dbh approx. 200 not 450
May_2024,5/23/2024,Pin.tae.321.1,M7_321_Pin,BRNV,M,7,Pin,tae,321,1,496,7,1,1,,
May_2024,5/23/2024,Pin.tae.322.1,M7_322_Pin,BRNV,M,7,Pin,tae,322,1,289,4,1,1,,
May_2024,5/23/2024,Jun.vir.323.1,M7_323_Jun,BRNV,M,7,Jun,vir,323,1,,,,,,
May_2024,5/23/2024,Jun .vir.324.1,M7_324_Jun ,BRNV,M,7,Jun ,vir,324,1,80,0,0,1,,
May_2024,5/23/2024,Jun.vir.325.1,M7_325_Jun,BRNV,M,7,Jun,vir,325,1,114,4,1,1,,
May_2024,5/23/2024,Jun.vir.326.1,M7_326_Jun,BRNV,M,7,Jun,vir,326,1,74,0,0,1,,
May_2024,5/23/2024,Pin.tae.327.1,M7_327_Pin,BRNV,M,7,Pin,tae,327,1,421,0,0,1,,
May_2024,5/23/2024,Jun.vir.328.1,M7_328_Jun,BRNV,M,7,Jun,vir,328,1,135,7,1,1,,
May_2024,5/23/2024,Nys.syl.329.1,M7_329_Nys,BRNV,M,7,Nys,syl,329,1,,,,,,
May_2024,5/23/2024,Pin.tae.330.1,M7_330_Pin,BRNV,M,7,Pin,tae,330,1,394,3,1,1,,
May_2024,5/23/2024,Nys.syl.331.1,M7_331_Nys,BRNV,M,7,Nys,syl,331,1,146,4,1,1,,
May_2024,5/23/2024,Jun.vir.332.1,M7_332_Jun,BRNV,M,7,Jun,vir,332,1,189,5,1,1,,
May_2024,5/23/2024,Nys.syl.333.1,M7_333_Nys,BRNV,M,7,Nys,syl,333,1,69,0,0,1,,
May_2024,5/23/2024,Jun.vir.334.1,M7_334_Jun,BRNV,M,7,Jun,vir,334,1,,,,,,
May_2024,5/23/2024,Nys.syl.335.1,M7_335_Nys,BRNV,M,7,Nys,syl,335,1,113,3,1,1,,
May_2024,5/23/2024,Nys.syl.336.1,M7_336_Nys,BRNV,M,7,Nys,syl,336,1,77,0,0,1,,
May_2024,5/23/2024,Pin.tae.337.1,M7_337_Pin,BRNV,M,7,Pin,tae,337,1,396,5,1,1,,
May_2024,5/23/2024,Mor.cer.454.1,M7_454_Mor,BRNV,M,7,Mor,cer,454,1,125,8,1,1,,
May_2024,5/23/2024,Jun.vir.5832.1,M7_5832_Jun,BRNV,M,7,Jun,vir,5832,1,,,,,,
May_2024,5/23/2024,Jun.vir.5833.1,M7_5833_Jun,BRNV,M,7,Jun,vir,5833,1,134,4,1,1,,
May_2024,5/23/2024,Jun.vir.5834.1,M7_5834_Jun,BRNV,M,7,Jun,vir,5834,1,90,0,0,1,,
May_2024,5/23/2024,Jun .vir.5835.1,M7_5835_Jun ,BRNV,M,7,Jun ,vir,5835,1,305,0,0,1,,
May_2024,5/23/2024,Uni.spp.5836.1,M7_5836_Uni,BRNV,M,7,Uni,spp,5836,1,340,3,1,1,,
May_2024,5/23/2024,Jun.vir.914.1,M7_914_Jun,BRNV,M,7,Jun,vir,914,1,171,0,0,1,,
May_2024,5/23/2024,Uni.spp.915.1,M7_915_Uni,BRNV,M,7,Uni,spp,915,1,,,,,,
May_2024,5/23/2024,Uni.spp.920.1,M7_920_Uni,BRNV,M,7,Uni,spp,920,1,31,0,0,1,,
May_2024,5/23/2024,Jun .vir.979.1,M7_979_Jun ,BRNV,M,7,Jun ,vir,979,1,,,,,,
May_2024,5/23/2024,Nys.syl.331.2,M7_331_Nys,BRNV,M,7,Nys,syl,331,2,172,5,1,1,,
May_2024,5/23/2024,Mor.cer.454.2,M7_454_Mor,BRNV,M,7,Mor,cer,454,2,54,7,1,1,,
May_2024,5/23/2024,Nys.syl.331.3,M7_331_Nys,BRNV,M,7,Nys,syl,331,3,,,,,,merge with 2nd stem
May_2024,5/23/2024,Mor.cer.4544.4,M7_4544_Mor,BRNV,M,7,Mor,cer,4544,4,54,8,1,1,,
May_2024,5/22/2024,Jun.vir.2443.1,M4_2443_Jun,BRNV,M,4,Jun,vir,2443,1,106,4,1,1,,
May_2024,5/22/2024,Pin.tae.2444.1,M4_2444_Pin,BRNV,M,4,Pin,tae,2444,1,,,0,,,Confirmed Kill Pin tae
May_2024,5/22/2024,Pin.tae.2445.1,M4_2445_Pin,BRNV,M,4,Pin,tae,2445,1,,,,,,
May_2024,5/22/2024,Nys.syl.2446.1,M4_2446_Nys,BRNV,M,4,Nys,syl,2446,1,194,8,1,1,,
May_2024,5/22/2024,Pin.tae.2447.1,M4_2447_Pin,BRNV,M,4,Pin,tae,2447,1,422,3,,,,
May_2024,5/22/2024,Jun.vir.2448.1,M4_2448_Jun,BRNV,M,4,Jun,vir,2448,1,102,0,0,1,,
May_2024,5/22/2024,Nys.syl.2449.1,M4_2449_Nys,BRNV,M,4,Nys,syl,2449,1,177,8,1,1,,
May_2024,5/22/2024,Pin.tae.2450.1,M4_2450_Pin,BRNV,M,4,Pin,tae,2450,1,439,6,1,1,,
May_2024,5/22/2024,Pin.tae.2451.1,M4_2451_Pin,BRNV,M,4,Pin,tae,2451,1,389,6,1,1,,
May_2024,5/22/2024,Uni.spp.2452.1,M4_2452_Uni,BRNV,M,4,Uni,spp,2452,1,129,4,1,1,,
May_2024,5/22/2024,Pin.tae.2453.1,M4_2453_Pin,BRNV,M,4,Pin,tae,2453,1,525,7,1,1,,
May_2024,5/22/2024,Pin.tae.2454.1,M4_2454_Pin,BRNV,M,4,Pin,tae,2454,1,496,3,1,1,,
May_2024,5/22/2024,Pin.tae.2455.1,M4_2455_Pin,BRNV,M,4,Pin,tae,2455,1,187,2,1,1,,
May_2024,5/22/2024,Pin.tae.2456.1,M4_2456_Pin,BRNV,M,4,Pin,tae,2456,1,,,,,,
May_2024,5/22/2024,Pin.tae.2457.1,M4_2457_Pin,BRNV,M,4,Pin,tae,2457,1,253,4,1,1,,
May_2024,5/22/2024,Pin.tae.2458.1,M4_2458_Pin,BRNV,M,4,Pin,tae,2458,1,378,6,1,1,,
May_2024,5/22/2024,Nys.syl.2459.1,M4_2459_Nys,BRNV,M,4,Nys,syl,2459,1,245,2,0,1,,
May_2024,5/22/2024,Pin.tae.2460.1,M4_2460_Pin,BRNV,M,4,Pin,tae,2460,1,310,5,1,1,,
May_2024,5/22/2024,Pin.tae.2461.1,M4_2461_Pin,BRNV,M,4,Pin,tae,2461,1,,,,,,Confirmed Kill
May_2024,5/22/2024,Nys.syl.2462.1,M4_2462_Nys,BRNV,M,4,Nys,syl,2462,1,161,9,1,1,,
May_2024,5/22/2024,Nys.syl.2459.2,M4_2459_Nys,BRNV,M,4,Nys,syl,2459,2,80,0,0,1,,
May_2024,5/22/2024,Mor.cer.490.1,M4_490_Mor,BRNV,M,4,Mor,cer,490,1,56,8,1,1,,
May_2024,5/22/2024,Mor.cer.489.1,M4_489_Mor,BRNV,M,4,Mor,cer,489,1,51,7,1,1,,
May_2024,5/22/2024,Mor.cer.469.1,M4_469_Mor,BRNV,M,4,Mor,cer,469,1,50,7,1,1,,
May_2024,5/22/2024,Mor.cer.446.1,M4_446_Mor,BRNV,M,4,Mor,cer,446,1,89,7,1,1,,close to 245
May_2024,5/22/2024,Mor.cer.446.2,M4_446_Mor,BRNV,M,4,Mor,cer,446,2,75,7,1,1,,
May_2024,5/22/2024,Nys.syl.338.1,M3_338_Nys,BRNV,M,3,Nys,syl,338,1,179,1,1,1,,
May_2024,5/22/2024,Nys.syl.339.1,M3_339_Nys,BRNV,M,3,Nys,syl,339,1,120,2,1,1,,
May_2024,5/22/2024,Pin.tae.340.1,M3_340_Pin,BRNV,M,3,Pin,tae,340,1,120,0,0,1,,Confirmed Kill
May_2024,5/22/2024,Pin.tae.341.1,M3_341_Pin,BRNV,M,3,Pin,tae,341,1,460,5,1,1,,
May_2024,5/22/2024,Nys.syl.342.1,M3_342_Nys,BRNV,M,3,Nys,syl,342,1,105,3,1,1,,
May_2024,5/22/2024,Pin.tae.343.1,M3_343_Pin,BRNV,M,3,Pin,tae,343,1,N/A,0,0,1,,Confirmed Kill
May_2024,5/22/2024,Nys.syl.344.1,M3_344_Nys,BRNV,M,3,Nys,syl,344,1,156,2,1,1,,
May_2024,5/22/2024,Pin.tae.345.1,M3_345_Pin,BRNV,M,3,Pin,tae,345,1,115,0,0,1,,Juniper not pine
May_2024,5/22/2024,Pin.tae.346.1,M3_346_Pin,BRNV,M,3,Pin,tae,346,1,411,3,1,1,,
May_2024,5/22/2024,Nys.syl.5860.1,M1_5860_Nys,BRNV,M,1,Nys,syl,5860,1,164,7,1,1,,Nys syl
May_2024,5/22/2024,Jun.vir.829.1,M1_829_Jun,BRNV,M,1,Jun,vir,829,1,,,,,,
May_2024,5/22/2024,Pin.tae.830.1,M1_830_Pin,BRNV,M,1,Pin,tae,830,1,338,4,1,1,,
May_2024,5/22/2024,Pin.tae.831.1,M1_831_Pin,BRNV,M,1,Pin,tae,831,1,387,6,1,1,,
May_2024,5/22/2024,Nys.syl.832.1,M1_832_Nys,BRNV,M,1,Nys,syl,832,1,98,7,1,1,,
May_2024,5/22/2024,Jun.vir.833.1,M1_833_Jun,BRNV,M,1,Jun,vir,833,1,55,0,0,1,,
May_2024,5/22/2024,Nys.syl.834.1,M1_834_Nys,BRNV,M,1,Nys,syl,834,1,47,8,1,1,,
May_2024,5/22/2024,Nys.syl.835.1,M1_835_Nys,BRNV,M,1,Nys,syl,835,1,99,3,1,1,,
May_2024,5/22/2024,Jun.vir.836.1,M1_836_Jun,BRNV,M,1,Jun,vir,836,1,,0,0,0,,dead and gone
May_2024,5/22/2024,Pin.tae.837.1,M1_837_Pin,BRNV,M,1,Pin,tae,837,1,339,4,1,1,,
May_2024,5/22/2024,Pin.tae.838.1,M1_838_Pin,BRNV,M,1,Pin,tae,838,1,218,0,0,1,,
May_2024,5/22/2024,Jun.vir.839.1,M1_839_Jun,BRNV,M,1,Jun,vir,839,1,,0,0,1,,Poison ivy
May_2024,5/22/2024,Nys.syl.840.1,M1_840_Nys,BRNV,M,1,Nys,syl,840,1,216,6,1,1,,
May_2024,5/22/2024,Nys.syl.841.1,M1_841_Nys,BRNV ,M,1,Nys,syl,841,1,166,6,1,1,,
May_2024,5/22/2024,Nys.syl.842.1,M1_842_Nys,BRNV,M,1,Nys,syl,842,1,67,4,0,1,,
May_2024,5/22/2024,Jun.vir.843.1,M1_843_Jun,BRNV,M,1,Jun,vir,843,1,102,3,1,1,,
May_2024,5/22/2024,Pin.tae.844.1,M1_844_Pin,BRNV,M,1,Pin,tae,844,1,455,3,1,1,,
May_2024,5/22/2024,Pin.tae.845.1,M1_845_Pin,BRNV,M,1,Pin,tae,845,1,411,4,,,,
May_2024,5/22/2024,Nys.syl.846.1,M1_846_Nys,BRNV,M,1,Nys,syl,846,1,124,6,1,1,,
May_2024,5/22/2024,Nys.syl.847.1,M1_847_Nys,BRNV,M,1,Nys,syl,847,1,87,0,0,1,,
May_2024,5/22/2024,Pin.tae.848.1,M1_848_Pin,BRNV,M,1,Pin,tae,848,1,421,6,,,,
May_2024,5/22/2024,Nys.syl.849.1,M1_849_Nys,BRNV,M,1,Nys,syl,849,1,184,7,,,,
May_2024,5/22/2024,Jun.vir.850.1,M1_850_Jun,BRNV,M,1,Jun,vir,850,1,,0,0,1,,Poison ivy
May_2024,5/22/2024,Nys.syl.851.1,M1_851_Nys,BRNV,M,1,Nys,syl,851,1,97,5,,,,
May_2024,5/22/2024,Jun.vir.852.1,M1_852_Jun,BRNV,M,1,Jun,vir,852,1,,,,,,
May_2024,5/22/2024,Pin.tae.853.1,M1_853_Pin,BRNV,M,1,Pin,tae,853,1,245,2,1,1,,
May_2024,5/22/2024,Jun.vir.854.1,M1_854_Jun,BRNV,M,1,Jun,vir,854,1,237,7,1,1,,
May_2024,5/22/2024,Nys.syl.855.1,M1_855_Nys,BRNV,M,1,Nys,syl,855,1,129,6,1,1,,
May_2024,5/22/2024,Pin.tae.856.1,M1_856_Pin,BRNV,M,1,Pin,tae,856,1,414,6,1,1,,
May_2024,5/22/2024,Jun.vir.857.1,M1_857_Jun,BRNV,M,1,Jun,vir,857,1,152,5,1,1,,
May_2024,5/22/2024,Jun.vir.858.1,M1_858_Jun,BRNV,M,1,Jun,vir,858,1,148,6,1,1,,
May_2024,5/22/2024,Jun.vir.859.1,M1_859_Jun,BRNV,M,1,Jun,vir,859,1,88,0,0,1,,
May_2024,5/22/2024,Jun.vir.860.1,M1_860_Jun,BRNV,M,1,Jun,vir,860,1,129,6,1,1,,
May_2024,5/22/2024,Nys.syl.861.1,M1_861_Nys,BRNV,M,1,Nys,syl,861,1,150,7,1,1,,
May_2024,5/22/2024,Jun.vir.862.1,M1_862_Jun,BRNV,M,1,Jun,vir,862,1,115,7,1,1,,
May_2024,5/22/2024,Jun.vir.863.1,M1_863_Jun,BRNV,M,1,Jun,vir,863,1,,,,,,
May_2024,5/22/2024,Pin.tae.864.1,M1_864_Pin,BRNV,M,1,Pin,tae,864,1,409,3,1,1,,
May_2024,5/22/2024,Jun.vir.865.1,M1_865_Jun,BRNV,M,1,Jun,vir,865,1,45,0,0,1,,
May_2024,5/22/2024,Nys.syl.866.1,M1_866_Nys,BRNV,M,1,Nys,syl,866,1,41,3,1,1,,
May_2024,5/22/2024,Nys.syl.867.1,M1_867_Nys,BRNV,M,1,Nys,syl,867,1,55,0,0,1,,
May_2024,5/22/2024,Pin.tae.868.1,M1_868_Pin,BRNV,M,1,Pin,tae,868,1,348,0,0,1,,
May_2024,5/22/2024,Jun.vir.869.1,M1_869_Jun,BRNV,M,1,Jun,vir,869,1,52,0,0,1,,
May_2024,5/22/2024,Nys.syl.870.1,M1_870_Nys,BRNV,M,1,Nys,syl,870,1,130,8,,,,
May_2024,5/22/2024,Nys.syl.871.1,M1_871_Nys,BRNV,M,1,Nys,syl,871,1,,6,,,,Poison ivy
May_2024,5/22/2024,Jun.vir.872.1,M1_872_Jun,BRNV,M,1,Jun,vir,872,1,84,6,1,1,,
May_2024,5/22/2024,Nys.syl.873.1,M1_873_Nys,BRNV,M,1,Nys,syl,873,1,,,,,,
May_2024,5/22/2024,Jun.vir.874.1,M1_874_Jun,BRNV,M,1,Jun,vir,874,1,,,,,,
May_2024,5/22/2024,Nys.syl.875.1,M1_875_Nys,BRNV,M,1,Nys,syl,875,1,38,2,,,,
May_2024,5/22/2024,Nys.syl.876.1,M1_876_Nys,BRNV,M,1,Nys,syl,876,1,,3,,,,Poison ivy
May_2024,5/22/2024,Pin.tae.899.1,M1_899_Pin,BRNV,M,1,Pin,tae,899,1,407,6,1,1,,
May_2024,5/22/2024,Nys.syl.842.2,M1_842_Nys,BRNV,M,1,Nys,syl,842,2,64,4,1,1,,
May_2024,5/22/2024,Jun.vir.862.2,M1_862_Jun,BRNV,M,1,Jun,vir,862,2,67,3,,,,
May_2024,5/22/2024,Nys.syl.870.2,M1_870_Nys,BRNV,M,1,Nys,syl,870,2,,8,1,1,,Poison ivy
May_2024,5/22/2024,Mor.cer.702.1,M1_702_Mor,BRNV,M,1,Mor,cer,702,1,76,7,1,1,,
May_2024,5/22/2024,Mor.cer.702.2,M1_702_Mor,BRNV,M,1,Mor,cer,702,2,56,4,1,1,,
May_2024,5/22/2024,Mor.cer.601.1,M1_601_Mor,BRNV,M,1,Mor,cer,601,1,66,7,1,1,,
May_2024,5/22/2024,Mor.cer.991.1,M1_991_Mor,BRNV,M,1,Mor,cer,991,1,64,3,1,1,,
May_2024,5/22/2024,Mor.cer.458.1,M1_458_Mor,BRNV,M,1,Mor,cer,458,1,65,8,1,1,,
May_2024,5/22/2024,Mor.cer.458.2,M1_458_Mor,BRNV,M,1,Mor,cer,458,2,66,7,1,1,,
May_2024,5/22/2024,Nys.syl.602.1,M1_602_Nys,BRNV,M,1,Nys,syl,602,1,147,3,1,1,,
May_2024,5/22/2024,Pin.tae.2408.1,M2_2408_Pin,BRNV,M,2,Pin,tae,2408,1,310,0,0,1,,
May_2024,5/22/2024,Nys.syl.2409.1,M2_2409_Nys,BRNV,M,2,Nys,syl,2409,1,192,4,1,1,,
May_2024,5/22/2024,Jun.vir.2410.1,M2_2410_Jun,BRNV,M,2,Jun,vir,2410,1,55,0,0,1,,
May_2024,5/22/2024,Pin.tae.2411.1,M2_2411_Pin,BRNV,M,2,Pin,tae,2411,1,327,4,1,1,,
May_2024,5/22/2024,Nys.syl.2412.1,M2_2412_Nys,BRNV,M,2,Nys,syl,2412,1,72,8,1,1,,
May_2024,5/22/2024,Uni.spp.2413.1,M2_2413_Uni,BRNV,M,2,Uni,spp,2413,1,,0,0,1,,
May_2024,5/22/2024,Nys.syl.2414.1,M2_2414_Nys,BRNV,M,2,Nys,syl,2414,1,239,7,1,1,,
May_2024,5/22/2024,Pin .tae.2415.1,M2_2415_Pin ,BRNV,M,2,Pin ,tae,2415,1,259,7,1,1,,
May_2024,5/22/2024,Pin .tae.2416.1,M2_2416_Pin ,BRNV,M,2,Pin ,tae,2416,1,394,4,1,1,,
May_2024,5/22/2024,Uni.spp.2417.1,M2_2417_Uni,BRNV,M,2,Uni,spp,2417,1,206,0,0,1,,
May_2024,5/22/2024,Jun.vir.2418.1,M2_2418_Jun,BRNV,M,2,Jun,vir,2418,1,71,0,0,1,,
May_2024,5/22/2024,Uni.spp.2419.1,M2_2419_Uni,BRNV,M,2,Uni,spp,2419,1,150,0,0,1,,
May_2024,5/22/2024,Pin.tae.2420.1,M2_2420_Pin,BRNV,M,2,Pin,tae,2420,1,366,4,1,1,,
May_2024,5/22/2024,Nys.syl.2421.1,M2_2421_Nys,BRNV,M,2,Nys,syl,2421,1,201,8,1,1,,
May_2024,5/22/2024,Nys.syl.2422.1,M2_2422_Nys,BRNV,M,2,Nys,syl,2422,1,41,0,0,1,,
May_2024,5/22/2024,Pin.tae.2423.1,M2_2423_Pin,BRNV,M,2,Pin,tae,2423,1,438,6,1,1,,
May_2024,5/22/2024,Pin.tae.2424.1,M2_2424_Pin,BRNV,M,2,Pin,tae,2424,1,378,4,1,1,,
May_2024,5/22/2024,Nys.syl.2425.1,M2_2425_Nys,BRNV,M,2,Nys,syl,2425,1,258,8,1,1,,
May_2024,5/22/2024,Jun.vir.2426.1,M2_2426_Jun,BRNV,M,2,Jun,vir,2426,1,124,5,1,1,,
May_2024,5/22/2024,Pin.tae.2427.1,M2_2427_Pin,BRNV,M,2,Pin,tae,2427,1,357,6,1,1,,
May_2024,5/22/2024,Jun.vir.2428.1,M2_2428_Jun,BRNV,M,2,Jun,vir,2428,1,155,0,0,0,,
May_2024,5/22/2024,Jun.vir.2429.1,M2_2429_Jun,BRNV,M,2,Jun,vir,2429,1,34,0,0,0,,
May_2024,5/22/2024,Nys.syl.2430.1,M2_2430_Nys,BRNV,M,2,Nys,syl,2430,1,120,5,1,1,,
May_2024,5/22/2024,Pin.tae.2431.1,M2_2431_Pin,BRNV,M,2,Pin,tae,2431,1,373,4,1,1,,
May_2024,5/22/2024,Nys.syl.2432.1,M2_2432_Nys,BRNV,M,2,Nys,syl,2432,1,147,7,1,1,,Poison Ivy (guessed)
May_2024,5/22/2024,Pin.tae.2433.1,M2_2433_Pin,BRNV,M,2,Pin,tae,2433,1,385,4,1,1,,
May_2024,5/22/2024,Pin.tae.2434.1,M2_2434_Pin,BRNV,M,2,Pin,tae,2434,1,309,5,1,1,,
May_2024,5/22/2024,Pin.tae.2435.1,M2_2435_Pin,BRNV,M,2,Pin,tae,2435,1,355,4,1,1,,
May_2024,5/22/2024,Jun.vir.2436.1,M2_2436_Jun,BRNV,M,2,Jun,vir,2436,1,100,3,,,,Poison Ivy (guessed)
May_2024,5/22/2024,Jun.vir.2437.1,M2_2437_Jun,BRNV,M,2,Jun,vir,2437,1,86,6,1,1,,
May_2024,5/22/2024,Pin.tae.2438.1,M2_2438_Pin,BRNV,M,2,Pin,tae,2438,1,403,5,1,1,,
May_2024,5/22/2024,Nys.syl.2439.1,M2_2439_Nys,BRNV,M,2,Nys,syl,2439,1,148,8,1,1,,
May_2024,5/22/2024,Pin.tae.2441.1,M2_2441_Pin,BRNV,M,2,Pin,tae,2441,1,371,4,1,1,,
May_2024,5/22/2024,Pin.tae.2442.1,M2_2442_Pin,BRNV,M,2,Pin,tae,2442,1,310,4,1,1,,
May_2024,5/22/2024,Pin.tae.501.1,M2_501_Pin,BRNV,M,2,Pin,tae,501,1,354,5,1,1,,
May_2024,5/22/2024,Nys.syl.5828.1,M2_5828_Nys,BRNV,M,2,Nys,syl,5828,1,155,6,1,1,,
