survey_id,date,site,zone,plot,tree_number,tree_code,trunk_number,genus,spp,dbh_mm,health,alive,standing,old_tag,notes
October_2024,2024-10-02,BRNV,M,M4,2443,M4_2443_Jun,1,Juniperus,virginiana,106.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2444,M4_2444_Que,1,Quercus,phellos,132.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2445,M4_2445_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,M,M4,2446,M4_2446_Nys,1,Nyssa,sylvatica,183.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2447,M4_2447_Pin,1,Pinus,taeda,423.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2448,M4_2448_Jun,1,Juniperus,virginiana,99.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M4,2449,M4_2449_Nys,1,Nyssa,sylvatica,177.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2450,M4_2450_Pin,1,Pinus,taeda,441.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2451,M4_2451_Pin,1,Pinus,taeda,395.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2452,M4_2452_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,M,M4,2453,M4_2453_Pin,1,Pinus,taeda,523.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2454,M4_2454_Pin,1,Pinus,taeda,499.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2455,M4_2455_Pin,1,Pinus,taeda,185.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2456,M4_2456_Pin,1,Pinus,taeda,79.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M4,2457,M4_2457_Pin,1,Pinus,taeda,255.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2458,M4_2458_Pin,1,Pinus,taeda,377.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2459,M4_2459_Nys,1,Nyssa,sylvatica,239.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M4,2460,M4_2460_Pin,1,Pinus,taeda,319.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2461,M4_2461_Pin,1,Pinus,taeda,340.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M4,2462,M4_2462_Nys,1,Nyssa,sylvatica,160.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,2459,M4_2459_Nys,2,Nyssa,sylvatica,81.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M4,490,M4_490_Mor,1,Morella,cerifera,56.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,489,M4_489_Mor,1,Morella,cerifera,53.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,469,M4_469_Mor,1,Morella,cerifera,50.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,446,M4_446_Mor,1,Morella,cerifera,86.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,446,M4_446_Mor,2,Morella,cerifera,70.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,5396,M4_5396_Mor,1,Morella,cerifera,54.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,5396,M4_5396_Mor,2,Morella,cerifera,55.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M4,5396,M4_5396_Mor,3,Morella,cerifera,53.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,2469,M5_2469_Nys,1,Nyssa,sylvatica,75.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,2470,M5_2470_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2471,M5_2471_Pin,1,Pinus,taeda,339.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M5,2472,M5_2472_Nys,1,Nyssa,sylvatica,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2473,M5_2473_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2474,M5_2474_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2475,M5_2475_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2476,M5_2476_Nys,1,Nyssa,sylvatica,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2475,M5_2475_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2476,M5_2476_Nys,1,Nyssa,sylvatica,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2477,M5_2477_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2478,M5_2478_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2479,M5_2479_Nys,1,Nyssa,sylvatica,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2480,M5_2480_Nys,1,Nyssa,sylvatica,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2481,M5_2481_Nys,1,Nyssa,sylvatica,156.0,1.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,2482,M5_2482_Jun,1,Juniperus,virginiana,56.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,2483,M5_2483_Pin,1,Pinus,taeda,436.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,2484,M5_2484_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2485,M5_2485_Pin,1,Pinus,taeda,270.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M5,2486,M5_2486_Pin,1,Pinus,taeda,200.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,2487,M5_2487_Jun,1,Juniperus,virginiana,144.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,2488,M5_2488_Pin,1,Pinus,taeda,359.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,2489,M5_2489_Pin,1,Pinus,taeda,230.0,4.0,False,True,,
October_2024,2024-10-02,BRNV,M,M5,2490,M5_2490_Pin,1,Pinus,taeda,323.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M5,2491,M5_2491_Pin,1,Pinus,taeda,380.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,2492,M5_2492_Nys,1,Nyssa,sylvatica,60.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M5,2493,M5_2493_Pin,1,Pinus,taeda,427.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,2494,M5_2494_Jun,1,Juniperus,virginiana,,,,,,
October_2024,2024-10-02,BRNV,M,M5,2495,M5_2495_Pin,1,Pinus,taeda,236.0,0.0,True,,,
October_2024,2024-10-02,BRNV,M,M5,2496,M5_2496_Jun,1,Juniperus,virginiana,318.0,8.0,,,,
October_2024,2024-10-02,BRNV,M,M5,2497,M5_2497_Pin,1,Pinus,taeda,293.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M5,2498,M5_2498_Jun,1,Juniperus,virginiana,,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,2500,M5_2500_Nys,1,Nyssa,sylvatica,143.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M5,500,M5_500_Jun,1,Juniperus,virginiana,147.0,7.0,,,,
October_2024,2024-10-02,BRNV,M,M5,5870,M5_5870_Nys,1,Nyssa,sylvatica,67.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M5,5871,M5_5871_Nys,1,Nyssa,sylvatica,97.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M5,5872,M5_5872_Jun,1,Juniperus,virginiana,,,,,,
October_2024,2024-10-02,BRNV,M,M5,904,M5_904_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,M,M5,910,M5_910_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,M,M5,972,M5_972_Pin,1,Pinus,taeda,,0.0,False,False,,
October_2024,2024-10-02,BRNV,M,M5,455,M5_455_Mor,1,Morella,cerifera,57.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,461,M5_461_Mor,1,Morella,cerifera,70.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M5,461,M5_461_Mor,2,Morella,cerifera,62.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,487,M5_487_Mor,1,Morella,cerifera,77.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,487,M5_487_Mor,2,Morella,cerifera,72.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M5,487,M5_487_Mor,3,Morella,cerifera,60.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,5397,M5_5397_Mor,1,Morella,cerifera,59.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M5,5398,M5_5398_Jun,1,Juniperus,virginiana,,0.0,False,True,,used to be 2494 / note history
October_2024,2024-10-02,BRNV,M,M6,362,M6_362_Jun,1,Juniperus,virginiana,125.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,363,M6_363_Jun,1,Juniperus,virginiana,145.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,365,M6_365_Pin,1,Pinus,taeda,485.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,366,M6_366_Jun,1,Juniperus,virginiana,98.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,367,M6_367_Pin,1,Pinus,taeda,429.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M6,368,M6_368_Jun,1,Juniperus,virginiana,130.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,369,M6_369_Pin,1,Pinus,taeda,324.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,370,M6_370_Pin,1,Pinus,taeda,391.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,371,M6_371_Nys,1,Nyssa,sylvatica,169.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,372,M6_372_Nys,1,Nyssa,sylvatica,104.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M6,373,M6_373_Jun,1,Juniperus,virginiana,121.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,374,M6_374_Nys,1,Nyssa,sylvatica,,0.0,False,True,,poison ivy
October_2024,2024-10-02,BRNV,M,M6,375,M6_375_Pin,1,Pinus,taeda,150.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,376,M6_376_Nys,1,Nyssa,sylvatica,115.0,1.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,377,M6_377_Nys,1,Nyssa,sylvatica,107.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M6,378,M6_378_Pin,1,Pinus,taeda,346.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,379,M6_379_Jun,1,Juniperus,virginiana,,,,,,
October_2024,2024-10-02,BRNV,M,M6,380,M6_380_Jun,1,Juniperus,virginiana,164.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,381,M6_381_Jun,1,Juniperus,virginiana,180.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,382,M6_382_Jun,1,Juniperus,virginiana,,0.0,False,True,,poison ivy
October_2024,2024-10-02,BRNV,M,M6,383,M6_383_Jun,1,Juniperus,virginiana,,8.0,True,True,,poison ivy
October_2024,2024-10-02,BRNV,M,M6,384,M6_384_Pin,1,Pinus,taeda,,7.0,True,True,,poison ivy
October_2024,2024-10-02,BRNV,M,M6,385,M6_385_Jun,1,Juniperus,virginiana,,0.0,False,False,,poison ivy
October_2024,2024-10-02,BRNV,M,M6,386,M6_386_Jun,1,Juniperus,virginiana,,7.0,True,True,,poison ivy
October_2024,2024-10-02,BRNV,M,M6,387,M6_387_Jun,1,Juniperus,virginiana,,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M6,388,M6_388_Jun,1,Juniperus,virginiana,200.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,389,M6_389_Pin,1,Pinus,taeda,365.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,390,M6_390_Nys,1,Nyssa,sylvatica,130.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M6,391,M6_391_Nys,1,Nyssa,sylvatica,135.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,392,M6_392_Pin,1,Pinus,taeda,,0.0,False,True,,can't obtain dbh
October_2024,2024-10-02,BRNV,M,M6,393,M6_393_Jun,1,Juniperus,virginiana,100.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M6,394,M6_394_Nys,1,Nyssa,sylvatica,203.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,395,M6_395_Nys,1,Nyssa,sylvatica,61.0,0.0,False,False,,
October_2024,2024-10-02,BRNV,M,M6,396,M6_396_Pin,1,Pinus,taeda,485.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,397,M6_397_Pin,1,Pinus,taeda,205.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,398,M6_398_Jun,1,Juniperus,virginiana,64.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M6,399,M6_399_Jun,1,Juniperus,virginiana,166.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,400,M6_400_Nys,1,Nyssa,sylvatica,181.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,505,M6_505_Mor,1,Morella,cerifera,71.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,5829,M6_5829_Jun,1,Juniperus,virginiana,164.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,5830,M6_5830_Uni,1,Unidentifiable,spp.,73.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M6,5831,M6_5831_Nys,1,Nyssa,sylvatica,183.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M6,5864,M6_5864_Pin,1,Pinus,taeda,333.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,5865,M6_5865_Jun,1,Juniperus,virginiana,135.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,5866,M6_5866_Pin,1,Pinus,taeda,230.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,5867,M6_5867_Jun,1,Juniperus,virginiana,120.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,5868,M6_5868_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,M,M6,5869,M6_5869_Jun,1,Juniperus,virginiana,,,,,,
October_2024,2024-10-02,BRNV,M,M6,385,M6_385_Jun,2,Juniperus,virginiana,,,,,,
October_2024,2024-10-02,BRNV,M,M6,5145,M6_5145_Jun,1,Juniperus,virginiana,,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M6,5144,M6_5144_Mor,1,Morella,cerifera,57.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,5143,M6_5143_Mor,1,Morella,cerifera,52.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M6,505,M6_505_Mor,2,Morella,cerifera,55.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M6,590,M6_590_Mor,1,Morella,cerifera,71.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,308,M7_308_Pin,1,Pinus,taeda,331.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,309,M7_309_Pin,1,Pinus,taeda,153.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,310,M7_310_Jun,1,Juniperus,virginiana,103.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,311,M7_311_Pin,1,Pinus,taeda,445.0,3.0,,,,
October_2024,2024-10-02,BRNV,M,M7,312,M7_312_Jun,1,Juniperus,virginiana,235.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,313,M7_313_Pin,1,Pinus,taeda,337.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,314,M7_314_Pin,1,Pinus,taeda,497.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,315,M7_315_Jun,1,Juniperus,virginiana,120.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,316,M7_316_Jun,1,Juniperus,virginiana,110.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,317,M7_317_Pin,1,Pinus,taeda,195.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,318,M7_318_Nys,1,Nyssa,sylvatica,88.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,319,M7_319_Jun,1,Juniperus,virginiana,113.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,320,M7_320_Jun,1,Juniperus,virginiana,214.0,0.0,False,True,,"200 range, not 450"
October_2024,2024-10-02,BRNV,M,M7,321,M7_321_Pin,1,Pinus,taeda,502.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,322,M7_322_Pin,1,Pinus,taeda,284.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,323,M7_323_Jun,1,Juniperus,virginiana,113.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,324,M7_324_Jun,1,Juniperus,virginiana,,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,325,M7_325_Jun,1,Juniperus,virginiana,,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,326,M7_326_Jun,1,Juniperus,virginiana,74.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,327,M7_327_Pin,1,Pinus,taeda,425.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,328,M7_328_Jun,1,Juniperus,virginiana,143.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,329,M7_329_Nys,1,Nyssa,sylvatica,,0.0,False,False,,fallen
October_2024,2024-10-02,BRNV,M,M7,330,M7_330_Pin,1,Pinus,taeda,400.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,331,M7_331_Nys,1,Nyssa,sylvatica,148.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,332,M7_332_Jun,1,Juniperus,virginiana,194.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,333,M7_333_Nys,1,Nyssa,sylvatica,68.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,334,M7_334_Jun,1,Juniperus,virginiana,157.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,335,M7_335_Nys,1,Nyssa,sylvatica,112.0,1.0,True,,,
October_2024,2024-10-02,BRNV,M,M7,336,M7_336_Nys,1,Nyssa,sylvatica,78.0,0.0,False,True,,A5336 one tree
October_2024,2024-10-02,BRNV,M,M7,337,M7_337_Pin,1,Pinus,taeda,391.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,454,M7_454_Mor,1,Morella,cerifera,125.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,5832,M7_5832_Jun,1,Juniperus,virginiana,,,,,,
October_2024,2024-10-02,BRNV,M,M7,5833,M7_5833_Jun,1,Juniperus,virginiana,143.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,5834,M7_5834_Jun,1,Juniperus,virginiana,93.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,5835,M7_5835_Pin,1,Pinus,taeda,307.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,5836,M7_5836_Pin,1,Pinus,taeda,341.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,914,M7_914_Jun,1,Juniperus,virginiana,173.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,915,M7_915_Uni,1,Unidentifiable,spp.,100.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,920,M7_920_Uni,1,Unidentifiable,spp.,32.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,979,M7_979_Jun,1,Juniperus,virginiana,,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M7,331,M7_331_Nys,2,Nyssa,sylvatica,175.0,0.0,False,True,,merge 3rd stem!
October_2024,2024-10-02,BRNV,M,M7,454,M7_454_Mor,2,Morella,cerifera,54.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M7,331,M7_331_Nys,3,Nyssa,sylvatica,,,,,,
October_2024,2024-10-02,BRNV,M,M7,454,M7_454_Mor,3,Morella,cerifera,56.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,255,H0_255_Pin,1,Pinus,taeda,360.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,256,H0_256_Nys,1,Nyssa,sylvatica,79.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,257,H0_257_Nys,1,Nyssa,sylvatica,154.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,258,H0_258_Pin,1,Pinus,taeda,443.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,259,H0_259_Nys,1,Nyssa,sylvatica,30.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,260,H0_260_Nys,1,Nyssa,sylvatica,261.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,261,H0_261_Nys,1,Nyssa,sylvatica,70.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,262,H0_262_Nys,1,Nyssa,sylvatica,189.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H0,263,H0_263_Nys,1,Nyssa,sylvatica,,0.0,False,False,,
October_2024,2024-10-02,BRNV,H,H0,264,H0_264_Pin,1,Pinus,taeda,257.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,265,H0_265_Nys,1,Nyssa,sylvatica,130.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H0,266,H0_266_Pin,1,Pinus,taeda,409.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,267,H0_267_Nys,1,Nyssa,sylvatica,179.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,268,H0_268_Nys,1,Nyssa,sylvatica,183.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,269,H0_269_Pin,1,Pinus,taeda,568.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,270,H0_270_Pin,1,Pinus,taeda,322.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,271,H0_271_Nys,1,Nyssa,sylvatica,206.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,272,H0_272_Pin,1,Pinus,taeda,347.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,273,H0_273_Nys,1,Nyssa,sylvatica,148.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,274,H0_274_Nys,1,Nyssa,sylvatica,59.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,275,H0_275_Nys,1,Nyssa,sylvatica,77.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,276,H0_276_Pin,1,Pinus,taeda,555.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,277,H0_277_Nys,1,Nyssa,sylvatica,29.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,278,H0_278_Nys,1,Nyssa,sylvatica,48.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,279,H0_279_Pin,1,Pinus,taeda,543.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,280,H0_280_Pin,1,Pinus,taeda,354.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,281,H0_281_Nys,1,Nyssa,sylvatica,53.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,282,H0_282_Nys,1,Nyssa,sylvatica,157.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,283,H0_283_Ace,1,Acer,rubrum,234.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,284,H0_284_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,H,H0,285,H0_285_Nys,1,Nyssa,sylvatica,309.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,286,H0_286_Pin,1,Pinus,taeda,309.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,287,H0_287_Nys,1,Nyssa,sylvatica,216.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,288,H0_288_Nys,1,Nyssa,sylvatica,180.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,289,H0_289_Pin,1,Pinus,taeda,554.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,290,H0_290_Pin,1,Pinus,taeda,511.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,291,H0_291_Liq,1,Liquidambar,styraciflua,234.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,292,H0_292_Ile,1,Ilex,opaca,158.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,293,H0_293_Liq,1,Liquidambar,styraciflua,130.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,294,H0_294_Ile,1,Ilex,opaca,107.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,295,H0_295_Ile,1,Ilex,opaca,127.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,296,H0_296_Pin,1,Pinus,taeda,278.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,297,H0_297_Ace,1,Acer,rubrum,212.0,9.0,True,True,,species change
October_2024,2024-10-02,BRNV,H,H0,298,H0_298_Ace,1,Acer,rubrum,131.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,299,H0_299_Liq,1,Liquidambar,styraciflua,148.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,300,H0_300_Pin,1,Pinus,taeda,258.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,5840,H0_5840_Nys,1,Nyssa,sylvatica,88.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,5841,H0_5841_Ile,1,Ilex,opaca,99.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,99,H0_99_Uni,1,Unidentifiable,spp.,,,,,,missing
October_2024,2024-10-02,BRNV,H,H0,257,H0_257_Nys,2,Nyssa,sylvatica,75.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,274,H0_274_Nys,2,Nyssa,sylvatica,41.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,281,H0_281_Nys,2,Nyssa,sylvatica,45.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H0,274,H0_274_Nys,3,Nyssa,sylvatica,38.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H0,5269,H0_5269_Pin,1,Pinus,taeda,24.0,8.0,True,True,,water potential tree
October_2024,2024-10-02,BRNV,H,H2,102,H2_102_Pin,1,Pinus,taeda,136.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H2,103,H2_103_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,H,H2,104,H2_104_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,H,H2,175,H2_175_Nys,1,Nyssa,sylvatica,184.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,176,H2_176_Pin,1,Pinus,taeda,342.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,177,H2_177_Pin,1,Pinus,taeda,362.0,7.0,True,True,,
