key,survey_id,tree_code,trunk_number,column,old,new
April_2025::H7_889_Nys::1,April_2025,H7_889_Nys,1,site,['BRNV'],['BRNV']
April_2025::H7_889_Nys::1,April_2025,H7_889_Nys,1,alive,[True],[False]
April_2025::H7_890_Nys::1,April_2025,H7_890_Nys,1,site,['BRNV'],['BRNV']
April_2025::H7_890_Nys::1,April_2025,H7_890_Nys,1,alive,[False],[True]
April_2025::H7_890_Nys::2,April_2025,H7_890_Nys,2,site,['BRNV'],['BRNV']
April_2025::H7_890_Nys::2,April_2025,H7_890_Nys,2,alive,[False],[True]
April_2025::H7_891_Pin::1,April_2025,H7_891_Pin,1,site,['BRNV'],['BRNV']
April_2025::H7_892_Pin::1,April_2025,H7_892_Pin,1,site,['BRNV'],['BRNV']
April_2025::H7_892_Pin::1,April_2025,H7_892_Pin,1,alive,[True],[False]
April_2025::H7_893_Pin::1,April_2025,H7_893_Pin,1,site,['BRNV'],['BRNV']
April_2025::H7_894_Uni::2,April_2025,H7_894_Uni,2,site,['BRNV'],['BRNV']
April_2025::H7_894_Uni::2,April_2025,H7_894_Uni,2,alive,[False],[True]
April_2025::H7_895_Nys::1,April_2025,H7_895_Nys,1,site,['BRNV'],['BRNV']
April_2025::H7_895_Nys::1,April_2025,H7_895_Nys,1,alive,[True],[False]
April_2025::H7_895_Nys::1,April_2025,H7_895_Nys,1,standing,[True],[False]
April_2025::H7_896_Pin::1,April_2025,H7_896_Pin,1,site,['BRNV'],['BRNV']
April_2025::H7_897_Uni::1,April_2025,H7_897_Uni,1,site,['BRNV'],['BRNV']
April_2025::H7_897_Uni::1,April_2025,H7_897_Uni,1,alive,[False],[True]
April_2025::H7_897_Uni::1,April_2025,H7_897_Uni,1,standing,[False],[True]
April_2025::H7_898_Pin::1,April_2025,H7_898_Pin,1,site,['BRNV'],['BRNV']
April_2025::H7_898_Pin::1,April_2025,H7_898_Pin,1,alive,[True],[False]
April_2025::H7_898_Pin::1,April_2025,H7_898_Pin,1,standing,[True],[None]
April_2025::H7_902_Nys::1,April_2025,H7_902_Nys,1,site,['BRNV'],['BRNV']
April_2025::H7_902_Nys::1,April_2025,H7_902_Nys,1,alive,[True],[False]
April_2025::H7_903_Uni::1,April_2025,H7_903_Uni,1,site,['BRNV'],['BRNV']
April_2025::H7_903_Uni::1,April_2025,H7_903_Uni,1,alive,[False],[True]
April_2025::H7_903_Uni::1,April_2025,H7_903_Uni,1,standing,[None],[True]
April_2025::H7_906_Que::1,April_2025,H7_906_Que,1,site,['BRNV'],['BRNV']
April_2025::H7_917_Uni::1,April_2025,H7_917_Uni,1,site,['BRNV'],['BRNV']
April_2025::H7_917_Uni::1,April_2025,H7_917_Uni,1,alive,[True],[False]
April_2025::H7_999_Jun::1,April_2025,H7_999_Jun,1,site,['BRNV'],['BRNV']
April_2025::H7_999_Jun::1,April_2025,H7_999_Jun,1,standing,[True],[None]
April_2025::H7_891_Pin::2,April_2025,H7_891_Pin,2,site,['BRNV'],['BRNV']
April_2025::H1_91_Uni::1,April_2025,H1_91_Uni,1,site,['BRNV'],['BRNV']
April_2025::H1_96_Pin::1,April_2025,H1_96_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_96_Pin::1,April_2025,H1_96_Pin,1,standing,[True],[None]
April_2025::H1_97_Uni::1,April_2025,H1_97_Uni,1,site,['BRNV'],['BRNV']
April_2025::H1_98_Uni::1,April_2025,H1_98_Uni,1,site,['BRNV'],['BRNV']
April_2025::H1_105_Uni::1,April_2025,H1_105_Uni,1,site,['BRNV'],['BRNV']
April_2025::H1_106_Uni::1,April_2025,H1_106_Uni,1,site,['BRNV'],['BRNV']
April_2025::H1_106_Uni::1,April_2025,H1_106_Uni,1,standing,[None],[True]
April_2025::H1_107_Uni::1,April_2025,H1_107_Uni,1,site,['BRNV'],['BRNV']
April_2025::H1_107_Uni::1,April_2025,H1_107_Uni,1,standing,[None],[True]
April_2025::H1_197_Uni::1,April_2025,H1_197_Uni,1,site,['BRNV'],['BRNV']
April_2025::H1_198_Uni::1,April_2025,H1_198_Uni,1,site,['BRNV'],['BRNV']
April_2025::H1_199_Nys::1,April_2025,H1_199_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_199_Nys::1,April_2025,H1_199_Nys,1,alive,[False],[True]
April_2025::H1_200_Uni::1,April_2025,H1_200_Uni,1,site,['BRNV'],['BRNV']
April_2025::H1_200_Uni::1,April_2025,H1_200_Uni,1,alive,[False],[True]
April_2025::H1_209_Pin::1,April_2025,H1_209_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_211_Pin::1,April_2025,H1_211_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_211_Pin::1,April_2025,H1_211_Pin,1,standing,[True],[None]
April_2025::H1_212_Nys::1,April_2025,H1_212_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_213_Nys::1,April_2025,H1_213_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_213_Nys::1,April_2025,H1_213_Nys,1,standing,[None],[True]
April_2025::H1_214_Pin::1,April_2025,H1_214_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_215_Nys::1,April_2025,H1_215_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_215_Nys::1,April_2025,H1_215_Nys,1,alive,[True],[False]
April_2025::H1_216_Pin::1,April_2025,H1_216_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_217_Pin::1,April_2025,H1_217_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_217_Pin::1,April_2025,H1_217_Pin,1,alive,[False],[True]
April_2025::H1_218_Pin::1,April_2025,H1_218_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_219_Nys::1,April_2025,H1_219_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_220_Nys::1,April_2025,H1_220_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_220_Nys::1,April_2025,H1_220_Nys,1,alive,[True],[False]
April_2025::H1_221_Nys::1,April_2025,H1_221_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_221_Nys::1,April_2025,H1_221_Nys,1,alive,[True],[False]
April_2025::H1_222_Pin::1,April_2025,H1_222_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_222_Pin::1,April_2025,H1_222_Pin,1,alive,[False],[True]
April_2025::H1_223_Nys::1,April_2025,H1_223_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_223_Nys::1,April_2025,H1_223_Nys,1,alive,[False],[True]
April_2025::H1_224_Nys::1,April_2025,H1_224_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_225_Pin::1,April_2025,H1_225_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_226_Nys::1,April_2025,H1_226_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_227_Pin::1,April_2025,H1_227_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_228_Ile::1,April_2025,H1_228_Ile,1,site,['BRNV'],['BRNV']
April_2025::H1_229_Ile::1,April_2025,H1_229_Ile,1,site,['BRNV'],['BRNV']
April_2025::H1_230_Ile::1,April_2025,H1_230_Ile,1,site,['BRNV'],['BRNV']
April_2025::H1_231_Ile::1,April_2025,H1_231_Ile,1,site,['BRNV'],['BRNV']
April_2025::H1_232_Pin::1,April_2025,H1_232_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_233_Nys::1,April_2025,H1_233_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_234_Pin::1,April_2025,H1_234_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_234_Pin::1,April_2025,H1_234_Pin,1,alive,[True],[False]
April_2025::H1_235_Pin::1,April_2025,H1_235_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_236_Pin::1,April_2025,H1_236_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_236_Pin::1,April_2025,H1_236_Pin,1,alive,[False],[True]
April_2025::H1_237_Pin::1,April_2025,H1_237_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_238_Pin::1,April_2025,H1_238_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_239_Pin::1,April_2025,H1_239_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_240_Pin::1,April_2025,H1_240_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_241_Nys::1,April_2025,H1_241_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_242_Nys::1,April_2025,H1_242_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_242_Nys::2,April_2025,H1_242_Nys,2,site,['BRNV'],['BRNV']
April_2025::H1_243_Pin::1,April_2025,H1_243_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_244_Nys::1,April_2025,H1_244_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_245_Nys::1,April_2025,H1_245_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_246_Nys::1,April_2025,H1_246_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_247_Nys::1,April_2025,H1_247_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_247_Nys::1,April_2025,H1_247_Nys,1,alive,[True],[False]
April_2025::H1_248_Nys::1,April_2025,H1_248_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_248_Nys::1,April_2025,H1_248_Nys,1,alive,[True],[False]
April_2025::H1_249_Pin::1,April_2025,H1_249_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_249_Pin::1,April_2025,H1_249_Pin,1,alive,[False],[True]
April_2025::H1_250_Uni::1,April_2025,H1_250_Uni,1,site,['BRNV'],['BRNV']
April_2025::H1_251_Pin::1,April_2025,H1_251_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_252_Pin::1,April_2025,H1_252_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_252_Pin::1,April_2025,H1_252_Pin,1,alive,[False],[True]
April_2025::H1_253_Nys::1,April_2025,H1_253_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_254_Pin::1,April_2025,H1_254_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_5146_Pin::1,April_2025,H1_5146_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_5146_Pin::1,April_2025,H1_5146_Pin,1,alive,[True],[False]
April_2025::H1_5147_Nys::1,April_2025,H1_5147_Nys,1,site,['BRNV'],['BRNV']
April_2025::H1_996_Pin::1,April_2025,H1_996_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_996_Pin::1,April_2025,H1_996_Pin,1,alive,[False],[True]
April_2025::H1_5142_Pin::1,April_2025,H1_5142_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_5142_Pin::1,April_2025,H1_5142_Pin,1,alive,[True],[False]
April_2025::H1_5301_Pin::1,April_2025,H1_5301_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_5301_Pin::1,April_2025,H1_5301_Pin,1,alive,[True],[False]
April_2025::H1_5301_Pin::1,April_2025,H1_5301_Pin,1,standing,[True],[False]
April_2025::H1_995_Pin::1,April_2025,H1_995_Pin,1,site,['BRNV'],['BRNV']
April_2025::H1_995_Pin::1,April_2025,H1_995_Pin,1,standing,[True],[None]
April_2025::H2_102_Pin::1,April_2025,H2_102_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_102_Pin::1,April_2025,H2_102_Pin,1,standing,[False],[None]
April_2025::H2_103_Pin::1,April_2025,H2_103_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_103_Pin::1,April_2025,H2_103_Pin,1,alive,[False],[True]
April_2025::H2_103_Pin::1,April_2025,H2_103_Pin,1,standing,[None],[True]
April_2025::H2_104_Uni::1,April_2025,H2_104_Uni,1,site,['BRNV'],['BRNV']
April_2025::H2_104_Uni::1,April_2025,H2_104_Uni,1,alive,[False],[True]
April_2025::H2_104_Uni::1,April_2025,H2_104_Uni,1,standing,[None],[True]
April_2025::H2_175_Nys::1,April_2025,H2_175_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_176_Pin::1,April_2025,H2_176_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_177_Pin::1,April_2025,H2_177_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_178_Nys::1,April_2025,H2_178_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_179_Nys::1,April_2025,H2_179_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_180_Pin::1,April_2025,H2_180_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_181_Nys::1,April_2025,H2_181_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_182_Pin::1,April_2025,H2_182_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_183_Pin::1,April_2025,H2_183_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_184_Nys::1,April_2025,H2_184_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_185_Nys::1,April_2025,H2_185_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_186_Nys::1,April_2025,H2_186_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_187_Nys::1,April_2025,H2_187_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_188_Nys::1,April_2025,H2_188_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_189_Nys::1,April_2025,H2_189_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_190_Nys::1,April_2025,H2_190_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_191_Nys::1,April_2025,H2_191_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_192_Nys::1,April_2025,H2_192_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_192_Nys::2,April_2025,H2_192_Nys,2,site,['BRNV'],['BRNV']
April_2025::H2_193_Pin::1,April_2025,H2_193_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_194_Pin::1,April_2025,H2_194_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_195_Nys::1,April_2025,H2_195_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_196_Pin::1,April_2025,H2_196_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_201_Pin::1,April_2025,H2_201_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_202_Pin::1,April_2025,H2_202_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_203_Pin::1,April_2025,H2_203_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_204_Pin::1,April_2025,H2_204_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_205_Nys::1,April_2025,H2_205_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_206_Nys::1,April_2025,H2_206_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_207_Nys::1,April_2025,H2_207_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_208_Nys::1,April_2025,H2_208_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_208_Nys::1,April_2025,H2_208_Nys,1,alive,[True],[False]
April_2025::H2_208_Nys::1,April_2025,H2_208_Nys,1,standing,[True],[None]
April_2025::H2_210_Nys::1,April_2025,H2_210_Nys,1,site,['BRNV'],['BRNV']
April_2025::H2_5839_Pin::1,April_2025,H2_5839_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_5839_Pin::1,April_2025,H2_5839_Pin,1,alive,[False],[True]
April_2025::H2_5839_Pin::1,April_2025,H2_5839_Pin,1,standing,[None],[True]
April_2025::H2_5859_Pin::1,April_2025,H2_5859_Pin,1,site,['BRNV'],['BRNV']
April_2025::H2_5859_Pin::1,April_2025,H2_5859_Pin,1,alive,[True],[False]
April_2025::H2_5859_Pin::1,April_2025,H2_5859_Pin,1,standing,[True],[None]
April_2025::H2_5308_Pin::1,April_2025,H2_5308_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_101_Pin::1,April_2025,H3_101_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_101_Pin::1,April_2025,H3_101_Pin,1,alive,[False],[True]
April_2025::H3_101_Pin::1,April_2025,H3_101_Pin,1,standing,[None],[True]
April_2025::H3_153_Nys::1,April_2025,H3_153_Nys,1,site,['BRNV'],['BRNV']
April_2025::H3_153_Nys::2,April_2025,H3_153_Nys,2,site,['BRNV'],['BRNV']
April_2025::H3_153_Nys::3,April_2025,H3_153_Nys,3,site,['BRNV'],['BRNV']
April_2025::H3_154_Pin::1,April_2025,H3_154_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_155_Nys::1,April_2025,H3_155_Nys,1,site,['BRNV'],['BRNV']
April_2025::H3_156_Pin::1,April_2025,H3_156_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_157_Pin::1,April_2025,H3_157_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_158_Pin::1,April_2025,H3_158_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_159_Nys::1,April_2025,H3_159_Nys,1,site,['BRNV'],['BRNV']
April_2025::H3_160_Pin::1,April_2025,H3_160_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_161_Pin::1,April_2025,H3_161_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_162_Ile::1,April_2025,H3_162_Ile,1,site,['BRNV'],['BRNV']
April_2025::H3_163_Pin::1,April_2025,H3_163_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_164_Pin::1,April_2025,H3_164_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_165_Ile::1,April_2025,H3_165_Ile,1,site,['BRNV'],['BRNV']
April_2025::H3_166_Ile::1,April_2025,H3_166_Ile,1,site,['BRNV'],['BRNV']
April_2025::H3_167_Pin::1,April_2025,H3_167_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_168_Nys::1,April_2025,H3_168_Nys,1,site,['BRNV'],['BRNV']
April_2025::H3_168_Nys::1,April_2025,H3_168_Nys,1,alive,[True],[False]
April_2025::H3_169_Pin::1,April_2025,H3_169_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_170_Pin::1,April_2025,H3_170_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_170_Pin::1,April_2025,H3_170_Pin,1,alive,[False],[True]
April_2025::H3_171_Pin::1,April_2025,H3_171_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_172_Pin::1,April_2025,H3_172_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_173_Pin::1,April_2025,H3_173_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_173_Pin::1,April_2025,H3_173_Pin,1,alive,[True],[False]
April_2025::H3_174_Pin::1,April_2025,H3_174_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_174_Pin::1,April_2025,H3_174_Pin,1,alive,[True],[False]
April_2025::H3_174_Pin::1,April_2025,H3_174_Pin,1,standing,[True],[None]
April_2025::H3_509_Pin::1,April_2025,H3_509_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_510_Pin::1,April_2025,H3_510_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_511_Pin::1,April_2025,H3_511_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_511_Pin::1,April_2025,H3_511_Pin,1,standing,[True],[None]
April_2025::H3_512_Uni::1,April_2025,H3_512_Uni,1,site,['BRNV'],['BRNV']
April_2025::H3_512_Uni::2,April_2025,H3_512_Uni,2,site,['BRNV'],['BRNV']
April_2025::H3_512_Uni::2,April_2025,H3_512_Uni,2,standing,[None],[True]
April_2025::H3_575_Uni::1,April_2025,H3_575_Uni,1,site,['BRNV'],['BRNV']
April_2025::H3_575_Uni::1,April_2025,H3_575_Uni,1,alive,[False],[True]
April_2025::H3_575_Uni::1,April_2025,H3_575_Uni,1,standing,[None],[True]
April_2025::H3_5842_Pin::1,April_2025,H3_5842_Pin,1,site,['BRNV'],['BRNV']
April_2025::H3_5842_Pin::1,April_2025,H3_5842_Pin,1,alive,[False],[True]
April_2025::H4_108_Liq::1,April_2025,H4_108_Liq,1,site,['BRNV'],['BRNV']
April_2025::H4_109_Ile::1,April_2025,H4_109_Ile,1,site,['BRNV'],['BRNV']
April_2025::H4_110_Ile::1,April_2025,H4_110_Ile,1,site,['BRNV'],['BRNV']
April_2025::H4_110_Ile::1,April_2025,H4_110_Ile,1,alive,[True],[False]
April_2025::H4_110_Ile::1,April_2025,H4_110_Ile,1,standing,[True],[None]
April_2025::H4_111_Ile::1,April_2025,H4_111_Ile,1,site,['BRNV'],['BRNV']
April_2025::H4_112_Pin::1,April_2025,H4_112_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_112_Pin::1,April_2025,H4_112_Pin,1,standing,[None],[False]
April_2025::H4_113_Pin::1,April_2025,H4_113_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_114_Ace::1,April_2025,H4_114_Ace,1,site,['BRNV'],['BRNV']
April_2025::H4_114_Ace::1,April_2025,H4_114_Ace,1,alive,[False],[True]
April_2025::H4_114_Ace::1,April_2025,H4_114_Ace,1,standing,[False],[True]
April_2025::H4_115_Pin::1,April_2025,H4_115_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_116_Pin::1,April_2025,H4_116_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_117_Nys::1,April_2025,H4_117_Nys,1,site,['BRNV'],['BRNV']
April_2025::H4_118_Pin::1,April_2025,H4_118_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_118_Pin::1,April_2025,H4_118_Pin,1,alive,[True],[False]
April_2025::H4_119_Ace::1,April_2025,H4_119_Ace,1,site,['BRNV'],['BRNV']
April_2025::H4_119_Ace::1,April_2025,H4_119_Ace,1,alive,[True],[False]
April_2025::H4_119_Ace::1,April_2025,H4_119_Ace,1,standing,[True],[None]
April_2025::H4_119_Ace::2,April_2025,H4_119_Ace,2,site,['BRNV'],['BRNV']
April_2025::H4_119_Ace::2,April_2025,H4_119_Ace,2,alive,[False],[True]
April_2025::H4_120_Ace::1,April_2025,H4_120_Ace,1,site,['BRNV'],['BRNV']
April_2025::H4_120_Ace::1,April_2025,H4_120_Ace,1,alive,[False],[True]
April_2025::H4_120_Ace::1,April_2025,H4_120_Ace,1,standing,[None],[True]
April_2025::H4_121_Ace::1,April_2025,H4_121_Ace,1,site,['BRNV'],['BRNV']
April_2025::H4_122_Liq::1,April_2025,H4_122_Liq,1,site,['BRNV'],['BRNV']
April_2025::H4_123_Nys::1,April_2025,H4_123_Nys,1,site,['BRNV'],['BRNV']
April_2025::H4_124_Liq::1,April_2025,H4_124_Liq,1,site,['BRNV'],['BRNV']
April_2025::H4_125_Pin::1,April_2025,H4_125_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_126_Pin::1,April_2025,H4_126_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_127_Ile::1,April_2025,H4_127_Ile,1,site,['BRNV'],['BRNV']
April_2025::H4_128_Pin::1,April_2025,H4_128_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_128_Pin::1,April_2025,H4_128_Pin,1,alive,[True],[False]
April_2025::H4_129_Liq::1,April_2025,H4_129_Liq,1,site,['BRNV'],['BRNV']
April_2025::H4_129_Liq::1,April_2025,H4_129_Liq,1,alive,[True],[False]
April_2025::H4_129_Liq::1,April_2025,H4_129_Liq,1,standing,[True],[None]
April_2025::H4_130_Uni::1,April_2025,H4_130_Uni,1,site,['BRNV'],['BRNV']
April_2025::H4_130_Uni::1,April_2025,H4_130_Uni,1,standing,[True],[False]
April_2025::H4_131_Ace::1,April_2025,H4_131_Ace,1,site,['BRNV'],['BRNV']
April_2025::H4_132_Pin::1,April_2025,H4_132_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_132_Pin::1,April_2025,H4_132_Pin,1,alive,[False],[True]
April_2025::H4_132_Pin::1,April_2025,H4_132_Pin,1,standing,[False],[True]
April_2025::H4_133_Pin::1,April_2025,H4_133_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_133_Pin::1,April_2025,H4_133_Pin,1,alive,[False],[True]
April_2025::H4_133_Pin::1,April_2025,H4_133_Pin,1,standing,[None],[True]
April_2025::H4_134_Liq::1,April_2025,H4_134_Liq,1,site,['BRNV'],['BRNV']
April_2025::H4_135_Ile::1,April_2025,H4_135_Ile,1,site,['BRNV'],['BRNV']
April_2025::H4_137_Pin::1,April_2025,H4_137_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_138_Liq::1,April_2025,H4_138_Liq,1,site,['BRNV'],['BRNV']
April_2025::H4_139_Liq::1,April_2025,H4_139_Liq,1,site,['BRNV'],['BRNV']
April_2025::H4_140_Ace::1,April_2025,H4_140_Ace,1,site,['BRNV'],['BRNV']
April_2025::H4_140_Ace::2,April_2025,H4_140_Ace,2,site,['BRNV'],['BRNV']
April_2025::H4_141_Pin::1,April_2025,H4_141_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_142_Liq::1,April_2025,H4_142_Liq,1,site,['BRNV'],['BRNV']
April_2025::H4_143_Liq::1,April_2025,H4_143_Liq,1,site,['BRNV'],['BRNV']
April_2025::H4_144_Pin::1,April_2025,H4_144_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_144_Pin::1,April_2025,H4_144_Pin,1,alive,[True],[False]
April_2025::H4_144_Pin::1,April_2025,H4_144_Pin,1,standing,[True],[None]
April_2025::H4_145_Liq::1,April_2025,H4_145_Liq,1,site,['BRNV'],['BRNV']
April_2025::H4_146_Pin::1,April_2025,H4_146_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_146_Pin::1,April_2025,H4_146_Pin,1,alive,[False],[True]
April_2025::H4_146_Pin::1,April_2025,H4_146_Pin,1,standing,[None],[True]
April_2025::H4_147_Liq::1,April_2025,H4_147_Liq,1,site,['BRNV'],['BRNV']
April_2025::H4_148_Pin::1,April_2025,H4_148_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_149_Ile::1,April_2025,H4_149_Ile,1,site,['BRNV'],['BRNV']
April_2025::H4_149_Ile::2,April_2025,H4_149_Ile,2,site,['BRNV'],['BRNV']
April_2025::H4_149_Ile::3,April_2025,H4_149_Ile,3,site,['BRNV'],['BRNV']
April_2025::H4_150_Pin::1,April_2025,H4_150_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_151_Ace::1,April_2025,H4_151_Ace,1,site,['BRNV'],['BRNV']
April_2025::H4_151_Ace::2,April_2025,H4_151_Ace,2,site,['BRNV'],['BRNV']
April_2025::H4_152_Ace::1,April_2025,H4_152_Ace,1,site,['BRNV'],['BRNV']
April_2025::H4_507_Nys::1,April_2025,H4_507_Nys,1,site,['BRNV'],['BRNV']
April_2025::H4_508_Pin::1,April_2025,H4_508_Pin,1,site,['BRNV'],['BRNV']
April_2025::H4_508_Pin::1,April_2025,H4_508_Pin,1,alive,[True],[False]
April_2025::H4_508_Pin::1,April_2025,H4_508_Pin,1,standing,[True],[None]
April_2025::H4_992_Nys::1,April_2025,H4_992_Nys,1,site,['BRNV'],['BRNV']
April_2025::M1_829_Jun::1,April_2025,M1_829_Jun,1,site,['BRNV'],['BRNV']
April_2025::M1_829_Jun::1,April_2025,M1_829_Jun,1,alive,[False],[True]
April_2025::M1_829_Jun::1,April_2025,M1_829_Jun,1,standing,[None],[True]
April_2025::M1_830_Pin::1,April_2025,M1_830_Pin,1,site,['BRNV'],['BRNV']
April_2025::M1_831_Pin::1,April_2025,M1_831_Pin,1,site,['BRNV'],['BRNV']
April_2025::M1_831_Pin::1,April_2025,M1_831_Pin,1,alive,[True],[False]
April_2025::M1_832_Nys::1,April_2025,M1_832_Nys,1,site,['BRNV'],['BRNV']
April_2025::M1_833_Jun::1,April_2025,M1_833_Jun,1,site,['BRNV'],['BRNV']
April_2025::M1_833_Jun::1,April_2025,M1_833_Jun,1,alive,[False],[True]
April_2025::M1_834_Nys::1,April_2025,M1_834_Nys,1,site,['BRNV'],['BRNV']
April_2025::M1_834_Nys::1,April_2025,M1_834_Nys,1,alive,[True],[False]
